object id,Region,CCG,Site name,Address ,Postcode ,longitude,latitude,certain or not,coordinate system,error
611,North West,NHS Bolton CCG,Kildonan House,"Kildonan House, Ramsbottom Road, Horwich, Bolton",BL6 5NW,-2.5453002,53.5946131,GEOMETRIC_CENTER,wgs84,
612,North West,NHS Bolton CCG,Lever Chambers ,"27 Ashburner St, Bolton ",BL1 1SQ,-2.4312247,53.5769049,ROOFTOP,wgs84,
613,North West,NHS Bolton CCG,Peter House Surgery,"Captain Lees Road, Westhoughton, Bolton",BL5 3UB,-2.5089699,53.5505953,GEOMETRIC_CENTER,wgs84,
614,North West,NHS Bolton CCG,Tonge Moor Health Centre,"Thicketford Rd, Bolton",BL2 2LW,-2.4068427,53.5895413,GEOMETRIC_CENTER,wgs84,
615,North West,NHS Bolton CCG,Waters Meeting Health Centre,"95 Waters Meeting Road, Bolton",BL1 8TT,-2.4313151,53.5962856,ROOFTOP,wgs84,
616,North West,NHS Bury CCG,Bealeys Community Hospital,"Dumers Ln, Radcliffe, Bury",M26 2QD,-2.3044044,53.5692482,GEOMETRIC_CENTER,wgs84,
617,North West,NHS Bury CCG,Elizabethan Suite,"Bury Town Hall, Knowsley Street, Bury",BL9 0SW,-2.3003108,53.5902224,ROOFTOP,wgs84,
618,North West,NHS Bury CCG,Prestwich Walk in Centre,"Fairfax Road, Prestwich",M25 1BT,-2.284747,53.5338883,GEOMETRIC_CENTER,wgs84,
619,North West,NHS Bury CCG,Ramsbottom Civic Hall,"Market Pl, Ramsbottom, Bury",BL0 9AJ,-2.318584,53.649311,GEOMETRIC_CENTER,wgs84,
620,North West,NHS Cheshire CCG,Civic Centre,"Off Park Lane, Poynton, Stockport  ",SK12 1GP,-2.1142268,53.3480535,GEOMETRIC_CENTER,wgs84,
621,North West,NHS Cheshire CCG,Ellesmere Port Civic Hall,"Civic Way, Ellesmere Port",CH65 0AZ,-2.9025184,53.2771885,GEOMETRIC_CENTER,wgs84,
622,North West,NHS Cheshire CCG,Frodsham Leisure Centre,"Frodsham Leisure Centre, Princeway, Frodsham",WA6 6RX,-2.726165,53.29383,GEOMETRIC_CENTER,wgs84,
623,North West,NHS Cheshire CCG,Site 1 - Victoria Hall,"Civic Way, Middlewich ",CW10 9AS,-2.4443835,53.1908699,GEOMETRIC_CENTER,wgs84,
624,North West,NHS Cheshire CCG,St Columba:  ,"Plas Newton Lane, Chester",CH2 1PL,-2.8732458,53.210593,GEOMETRIC_CENTER,wgs84,
625,North West,NHS Cheshire CCG,Waters Green Medical Centre,"Waters Green Medical Centre, Sunderland Street, Macclesfield, Cheshire",SK11 6JL,-2.122632,53.2584956,ROOFTOP,wgs84,
626,North West,NHS Cheshire CCG ,Dene Drive Primary Care Centre ,"Dene Drive Primary Care Centre, Dene Drive, Winsford",CW7 1AT,,,,,
627,North West,NHS Chorley and South Ribble CCG,Buckshaw Village Surgery,"Unity Place, Buckshaw Village, Chorley",PR7 7HZ,-2.6583239,53.6782242,GEOMETRIC_CENTER,wgs84,
628,North West,NHS Chorley and South Ribble CCG,Chorley Surgery,"24-26 Gillibrand Street, Chorley",PR7 2EJ,-2.6331811,53.6514182,ROOFTOP,wgs84,
629,North West,NHS Chorley and South Ribble CCG,Geoffrey Street Health Centre,"Geoffrey Street, Preston", PR1 5NE,-2.6802859,53.7641459,GEOMETRIC_CENTER,wgs84,
630,North West,NHS Chorley and South Ribble CCG,The Ryan Medical Centre,"St Mary's Road, Preston,",PR5 6JD,-84.9269,32.447851,ROOFTOP,wgs84,
631,North West,NHS East Lancashire CCG,Acorn Primary Health Care Centre,"421 Blackburn Road, Accrington",BB5 1RT,-2.3848067,53.7523205,ROOFTOP,wgs84,
632,North West,NHS East Lancashire CCG,Clitheroe Health Centre,"Clitheroe Health Centre, Railway View Road, Clitheroe, ",BB7 2JG,-2.3929201,53.8738333,GEOMETRIC_CENTER,wgs84,
633,North West,NHS East Lancashire CCG,Colne Health Centre Pharmacy,"Colne Health Centre, Craddock Road, Colne",BB8 0JZ,-2.1643135,53.856492,ROOFTOP,wgs84,
634,North West,NHS East Lancashire CCG,Rawtenstall Primary Health Care Centre - Rawtenstall,"Rawtenstall Primary Health Care Centre, Bacup Road, Rawtenstall, Rossendale ",BB4 7PL,-2.280567,53.7008018,GEOMETRIC_CENTER,wgs84,
635,North West,NHS East Lancashire CCG,St Peter's Centre,"Church Street, Burnley",BB11 2DL,-2.2388998,53.7918422,GEOMETRIC_CENTER,wgs84,
636,North West,NHS East Lancashire CCG,Yarnspinners PHCC,"Carr Road, Nelson,", BB9 7SR,-2.2226511,53.8390333,GEOMETRIC_CENTER,wgs84,
637,North West,NHS Fylde and Wyre CCG,Garstang Medical Practice,"Garstang Medical Practice, Kepple Lane, Garstang, Preston",PR3 1PB,-2.782926,53.8964037,GEOMETRIC_CENTER,wgs84,
638,North West,NHS Fylde and Wyre CCG,Little Thornton Theatre,"Fleetwood Road N, Thornton Cleveleys ",FY5 3SZ,-3.0108601,53.8812706,GEOMETRIC_CENTER,wgs84,
639,North West,NHS Fylde and Wyre CCG,Lockwood GP Surgery,"Lockwood GP Surgery, Civic Centre, Breck Road, Poulton-Le-Fylde",FY6 7PU,-2.9897947,53.8507702,GEOMETRIC_CENTER,wgs84,
640,North West,NHS Fylde and Wyre CCG,Lytham PCC,Victoria St Lytham,FY8 5DZ,-2.9497261,53.7394165,GEOMETRIC_CENTER,wgs84,
641,North West,NHS Fylde and Wyre CCG,Over Wyre Medical Centre,"Over Wyre Medical Centre, Wilkinson Way, Preesall, Poulton-Le-Fylde, Lancashire",FY6 0FA,-2.9768181,53.9277829,GEOMETRIC_CENTER,wgs84,
642,North West,NHS Greater Preston CCG,ISSA Medical Centre,"73 St Gregory Rd, Preston",PR1 6YA,-2.6872527,53.7700228,ROOFTOP,wgs84,
643,North West,NHS Greater Preston CCG,Penwortham Cricket Club,Leyland Road ,PR1 9QE,-81.755591,32.3578857,GEOMETRIC_CENTER,wgs84,
644,North West,NHS Halton CCG,DCBL Stadium,"Lower House Lane, Widnes",WA8 7DZ,-2.7398819,53.365056,GEOMETRIC_CENTER,wgs84,
645,North West,NHS Halton CCG,The Brindley,"High Street, Runcorn",WA7 1BG,-2.7344942,53.3413557,GEOMETRIC_CENTER,wgs84,
646,North West,"NHS Heywood, Middleton and Rochdale CCG",Littleborough Sports Centre,"Calderbrook Rd, Littleborough",OL15 9JN,-2.0953727,53.6567216,GEOMETRIC_CENTER,wgs84,
647,North West,"NHS Heywood, Middleton and Rochdale CCG",Number 1 Riverside,"Smith Street, Rochdale",OL16 1XU,-2.1542196,53.6175048,GEOMETRIC_CENTER,wgs84,
648,North West,"NHS Heywood, Middleton and Rochdale CCG",Phoenix Centre,"Phoenix Centre, Church Street, Heywood",OL10 1LR,-2.2183068,53.5924475,GEOMETRIC_CENTER,wgs84,
649,North West,NHS Knowsley CCG,Huyton One Stop Shop,"Knowsley Metropolitan Borough Council, Huyton",L36 9UX,-2.8409106,53.4118049,ROOFTOP,wgs84,
650,North West,NHS Knowsley CCG,One Stop Shop - Kirkby,"The Kirkby Centre, Norwich Way, Kirkby ",L32 8XY,-2.8905328,53.4821981,GEOMETRIC_CENTER,wgs84,
651,North West,NHS Liverpool CCG,Aintree Community Centre,"Oriel Drive, Aintree, Liverpool",L10 6NJ,-2.9399879,53.4859338,GEOMETRIC_CENTER,wgs84,
652,North West,NHS Liverpool CCG,Bousfield Surgery,"Westminster Road, Kirkdale, Liverpool ",L4 4PP,-2.9785807,53.4401023,GEOMETRIC_CENTER,wgs84,
653,North West,NHS Liverpool CCG,Dunstan Village,"Dunstan Village, Earle Rd",L7 6HD,-2.9425685,53.3989685,GEOMETRIC_CENTER,wgs84,
654,North West,NHS Liverpool CCG,Kensington Park General Practice (Kensington Portakabin),"Jubilee Sports Bank, Jubilee Drive, Kensington, Liverpool ",L7 8SJ,-2.9526676,53.4104285,GEOMETRIC_CENTER,wgs84,
655,North West,NHS Liverpool CCG,Lee Jones Community Centre,"Limekiln Lane, Liverpool",",L5 8SN",-2.9841553,53.4192413,GEOMETRIC_CENTER,wgs84,
656,North West,NHS Liverpool CCG,Mere Lane Health Centre,"Mere Lane Health Centre, 49-51 Mere Lane",L5 0QW,-2.966977,53.4264697,ROOFTOP,wgs84,
657,North West,NHS Liverpool CCG,Parkview Medical Centre,"Orphan Drive, Tuebrook, Liverpool",L6 7UN,-2.9357782,53.4217904,GEOMETRIC_CENTER,wgs84,
658,North West,NHS Liverpool CCG,Townsend Health Centre,"98 Townsend Lane, Anfield, Liverpool",L6 0AY,-2.9449528,53.4295917,ROOFTOP,wgs84,
659,North West,NHS Liverpool CCG,Valley Medical Centre,"75 Hartsbourne Avenue, Liverpool",L25 1RY,-2.877099,53.3991967,ROOFTOP,wgs84,
660,North West,NHS Liverpool CCG,West Derby Medical Centre,"3 Winterburn Crescent, Liverpool ",L12 8TQ,-2.8969078,53.4313022,ROOFTOP,wgs84,
661,North West,NHS Manchester CCG,Chancellor's Hotel,"Chancellor's Way, Moseley Road, Fallowfield, Manchester ",M14 6NN,-2.2123559,53.4419786,GEOMETRIC_CENTER,wgs84,
662,North West,NHS Manchester CCG,Jain Community Centre,"Jain Community Centre, 667/669 Stockport Road",M12 4QE,-2.1923655,53.4511625,GEOMETRIC_CENTER,wgs84,
663,North West,NHS Manchester CCG,Plant Hill Clinic,"Plant Hill Road, Blackley, Manchester",M9 8LX,-2.2210213,53.5291914,GEOMETRIC_CENTER,wgs84,
664,North West,NHS Manchester CCG,The Grange Community Centre,"Pilgrim Drive,Beswick. Manchester",M11 3TQ,-2.2000159,53.4798368,GEOMETRIC_CENTER,wgs84,
665,North West,NHS Manchester CCG,The Irish Community Centre,"Irish World Heritage Centre,1 Irish Town Way, Cheetham Hill, Manchester  ",M8 0AE,-2.2297321,53.5005,ROOFTOP,wgs84,
666,North West,NHS Manchester CCG,The Vallance Centre,"Vallance Centre, Wadeson Road",M13 9UJ,-2.2244368,53.4697877,GEOMETRIC_CENTER,wgs84,
667,North West,NHS Manchester CCG,Woodhouse Park Lifestyle Centre,"206 Portway, Wytrhenshawe, Manchester",M22 1QW,-2.2717629,53.373849,ROOFTOP,wgs84,
668,North West,NHS Morecambe Bay CCG,Alfred Barrow Health Centre ,"Duke Stree, Barrow - in Furness",LA14 2LB,-3.2311742,54.1139406,GEOMETRIC_CENTER,wgs84,
669,North West,NHS Morecambe Bay CCG,Captain French Surgery,"The Gillinggate Centre, Gillinggate, Kendal",LA9 4JE,-2.7480336,54.3232467,GEOMETRIC_CENTER,wgs84,
670,North West,NHS Morecambe Bay CCG,"Health Innovation Centre, Lancaster Uni","Universtity Campus, Bailrigg, Lancaster",LA1 4YW,-2.7877294,54.0103942,GEOMETRIC_CENTER,wgs84,
671,North West,NHS Morecambe Bay CCG,Ulverston Community Health Centre,"Stanley Street, Ulverston, Cumbria",LA12 7BT,-3.0971058,54.1982492,GEOMETRIC_CENTER,wgs84,
672,North West,NHS Morecambe Bay CCG,Waterloo House Surgery ,"Lapstone Road, Millom",LA18 4BY,-3.2679624,54.2093604,GEOMETRIC_CENTER,wgs84,
673,North West,NHS Morecambe Bay CCG ,Lunesdale Surgery ,"Wellington Court, Kirkby Lonsdale, Carnforth, Lancs,",LA6 2HQ,-2.6013873,54.2006581,GEOMETRIC_CENTER,wgs84,
674,North West,NHS Morecambe Bay CCG ,"Morecambe Football Club, Mazuma Arena","Mazuma Arena, Christie Way, Westgate, Morecambe ",LA4 4TB,-2.8671648,54.0606776,GEOMETRIC_CENTER,wgs84,
675,North West,NHS Oldham CCG,Barley Clough Medical Centre,"Nugget Street, Oldham",OL4 1BN,-2.0961223,53.5382482,GEOMETRIC_CENTER,wgs84,
676,North West,NHS Oldham CCG,Fields New Road Primary Care Centre,"CH Medical, Fields New Road Primary Care Centre, Fields New Road, Chadderton, Oldham",OL9 8NH,-2.1465969,53.5317074,GEOMETRIC_CENTER,wgs84,
677,North West,NHS Oldham CCG,ICC ,"Oldham Integrated Care Centre, New Radcliffe St, Oldham",OL1 1NL,-2.1165334,53.5437389,ROOFTOP,wgs84,
678,North West,NHS Oldham CCG,Kepple Building ,"Ashton Road West, Failsworth, Oldham, Greater Manchester",M35 0AD,-2.1578612,53.5081285,GEOMETRIC_CENTER,wgs84,
679,North West,NHS Oldham CCG,"Pike Medical Practice, Market Street, Mossley, Tameside","George Lawton Hall, Stamford Street, Mossley",OL5 0HR,-2.0456672,53.5186303,GEOMETRIC_CENTER,wgs84,
680,North West,NHS Oldham CCG,Royton Health and Well Being Centre,"Park Street, Royton, Oldham OL2 6QW",OL2 6QW,-2.1217446,53.5663522,GEOMETRIC_CENTER,wgs84,
681,North West,NHS Salford CCG,Clarendon Leisure Centre,"Liverpool Street, Salford",M5 4HU,-2.2866235,53.4829141,GEOMETRIC_CENTER,wgs84,
682,North West,NHS Salford CCG,Eccles Recreation / Leisure Centre,"Barton lane, Manchester",M30 0DD,-2.3462066,53.4788714,GEOMETRIC_CENTER,wgs84,
683,North West,NHS Salford CCG,Irlam and Cadishead Recreation / Leisure Centre,"243 Liverpool Road, Irlam, Manchester",M44 6BR,-2.422108,53.4435163,ROOFTOP,wgs84,
684,North West,NHS Salford CCG,Little Hulton Medical Centre,"Longshaw Drive, Worsley, Manchester",M28 0BB,-2.418901,53.5263588,GEOMETRIC_CENTER,wgs84,
685,North West,NHS South Sefton CCG,Maghull Town Hall,"Hall Lane, Maghull",L31 7BB,-2.9383498,53.507634,GEOMETRIC_CENTER,wgs84,
686,North West,NHS South Sefton CCG,North Park  Health Centre ,290 Knowsley Road ,L20 5DQ,-2.9946274,53.4580067,ROOFTOP,wgs84,
687,North West,NHS Southport and Formby CCG,Southport Centre for Health Wellbeing,"44-46 Houghton Street, Southport",PR9 0PQ,-2.9985147,53.649502,ROOFTOP,wgs84,
688,North West,NHS St Helens CCG,"Totally Wicked Stadium, St Helens RLFC","The Totally Wicked Stadium, McManus Drive, St Helens",WA9 3AL,-2.7261145,53.4474676,GEOMETRIC_CENTER,wgs84,
689,North West,NHS Stockport CCG,Hazel Grove Baptist Church,"Station St, Hazel Grove",SK7 4EX,-2.1220429,53.3779409,GEOMETRIC_CENTER,wgs84,
690,North West,NHS Stockport CCG,Lowfield Surgery,"5 Lowfield Road, Stockport",SK2 6RW,-2.1558419,53.4000669,ROOFTOP,wgs84,
691,North West,NHS Stockport CCG,"Manchester Rugby Club, Cheadle Hulme","Grove Park, Grove Ln, Cheadle Hulme, Stockport ",SK8 7NB,-2.1910662,53.3585154,GEOMETRIC_CENTER,wgs84,
692,North West,NHS Stockport CCG,South Reddish Medical Centre,"South Reddish Medical Centre, Reddish Road, South Reddish, Stockport",SK5 7QU,-2.1570678,53.4224421,GEOMETRIC_CENTER,wgs84,
693,North West,NHS Tameside and Glossop CCG,Denton Festival Hall,"Denton Festival Hall, Peel Street, Denton",M34 3JY,-2.1172429,53.456717,ROOFTOP,wgs84,
694,North West,NHS Tameside and Glossop CCG,Glossop Cricket  & Bowling Club,North Road Glossop SK13 7AS,SK13 7AS,-1.9522531,53.4473155,GEOMETRIC_CENTER,wgs84,
695,North West,NHS Tameside and Glossop CCG,Hyde Leisure Centre,"Active Tameside, Walker Lane, Hyde",SK14 5PL,-2.0676801,53.4493042,GEOMETRIC_CENTER,wgs84,
696,North West,NHS Tameside and Glossop CCG,Stamford House,"Hyde Leisure Pool, Active Hyde, Walker Lane, Hyde",SK14 5PL,-2.0676801,53.4493042,GEOMETRIC_CENTER,wgs84,
697,North West,NHS Trafford CCG,Altrinham Health and Wellbeing Hub,"Altrinham Health and Wellbeing Centre, 31-33 Market Street, Altringham",WA14 1RZ,-2.3524021,53.3873528,ROOFTOP,wgs84,
698,North West,NHS Trafford CCG,Davyhulme Medical Centre ,"130 Broadway, Davyhulme, Urmston, M41",M41 7WJ,-2.3677736,53.4593293,ROOFTOP,wgs84,
699,North West,NHS Trafford CCG,Delamere Medical Practice,"Delamere Centre, Delamere Avenue, Stretford, Manchester",M32 0DF,-2.3070898,53.4501241,ROOFTOP,wgs84,
700,North West,NHS Trafford CCG,Life Centre,"235 Washway Road, Sale",M33 4BP,-2.3346344,53.4166553,ROOFTOP,wgs84,
701,North West,NHS Trafford CCG,Partington Health Centre," Partington Health Centre, Central Road, Partington",M31 4FY,-2.425031,53.4176211,GEOMETRIC_CENTER,wgs84,
702,North West,NHS Trafford CCG,Shay Lane Medical Centre,"13 Shay Lane, Hale Barns, Altrincham",WA15 8NZ,-2.3154064,53.3716552,ROOFTOP,wgs84,
703,North West,NHS Warrington CCG,Orford Jubilee Hub,"Jubilee Way, Warrington",WA2 8HE,-2.5924589,53.4051686,GEOMETRIC_CENTER,wgs84,
704,North West,NHS Warrington CCG,"West Stand , Halliwell Jones Stadium",Mike Gregory Way,WA27NE,-87.9510345,42.2666625,ROOFTOP,wgs84,
705,North West,NHS West Lancashire CCG,Birleywood Health Centre,"Birleywood Health Centre, Birleywood, Digmoor, Skelmersdale",WN8 9BW,-2.7586563,53.5382944,GEOMETRIC_CENTER,wgs84,
706,North West,NHS West Lancashire CCG,Burscough Health Centre ,"Stanley Court, Burscough",L40 4LA,-2.8412756,53.6027513,GEOMETRIC_CENTER,wgs84,
707,North West,NHS West Lancashire CCG,Hants Lane Clinic,"Hants Lane, Ormskirk",L39 1PX,-2.8860387,53.5700371,GEOMETRIC_CENTER,wgs84,
708,North West,NHS Wigan Borough CCG,Golborne Parkside Sports & Community Club,"Golborne Parkside sports & Community Club, Hugo Johnson Playing Fields, Rivington Ave, Golborne ",WA3 3HG,-2.583477,53.479273,GEOMETRIC_CENTER,wgs84,
709,North West,NHS Wigan Borough CCG,Leigh Leisure Centre,"Leigh Campus Sale Way, Leigh Sports Village, Leigh",WN7 4JY,-2.5309793,53.4899532,GEOMETRIC_CENTER,wgs84,
710,North West,NHS Wigan Borough CCG,Robin Park Leisure Centre,"Loire Drive, Newton, Wigan",WN5 0UL,-2.6524781,53.545673,GEOMETRIC_CENTER,wgs84,
711,North West,NHS Wigan Borough CCG,St Peter's Pavillion,"St Peter's Pavillion, Hurst Street, Hindley",WN2 3DN,-2.5854222,53.536259,GEOMETRIC_CENTER,wgs84,
712,North West,NHS Wirral CCG,Birkenhead Medical Building ,"Laird Street, Birkenhead",CH41 8DB,-3.0519526,53.3999159,GEOMETRIC_CENTER,wgs84,
713,North West,NHS Wirral CCG,Moreton Cross Group Practice,"Pasture Road Health Centre, Moreton ",CH46 8SA,-3.1119975,53.4035175,ROOFTOP,wgs84,
714,North West,NHS Wirral CCG,St Catherine's Surgery,"Church Road, Birkenhead",CH42 0LQ,-3.0253543,53.3792887,GEOMETRIC_CENTER,wgs84,
715,North West,NHS Wirral CCG,The Oval Leisure Centre,The Oval Bebington,CH63 7LF,-3.0113889,53.3588889,GEOMETRIC_CENTER,wgs84,
716,North West,NHS Wirral CCG,Victoria Central Hospital,"Victoria Central Hospital, Mill Lane, Wallasey",CH44 5UF,-3.0457,53.4157813,GEOMETRIC_CENTER,wgs84,
717,North West,NHS Wirral CCG,Woodchurch Leisure Centre,"Carr Bridge Rd, Birkenhead",CH49 8EU,-3.0802345,53.3778637,GEOMETRIC_CENTER,wgs84,
718,North West ,NHS Cheshire CCG,Apollo Buckingham Health Sciences Campus Ltd ,Library Building Crewe Campus,CW1 5DU,-2.4222667,53.0927012,ROOFTOP,wgs84,
719,North West ,NHS Cheshire CCG,Cheshire View.,"Plough Lane, Christleton, Chester",CH3 7PT ,-2.8166315,53.1810445,GEOMETRIC_CENTER,wgs84,
720,North West ,NHS Cheshire CCG,City Walls Medical Centre,"St Martins Way, Chester",CH1 2NR,-2.8960199,53.192465,GEOMETRIC_CENTER,wgs84,
721,North West ,NHS Cheshire CCG,Congleton Town Hall,"7 High St, Congleton ",CW12 1BN,-2.2109189,53.1629441,ROOFTOP,wgs84,
722,North West ,NHS Cheshire CCG,"Dental Suite in Eagle Bridge Health & Wellbeing Centre, ","Dunwoody Way, Crewe ",CW1 3AW,-2.4520466,53.0977015,GEOMETRIC_CENTER,wgs84,
723,North West ,NHS Cheshire CCG,Kingsmead Medical Centre,"2 Kingsmead Square, Regency Way, Northwich, ",CW9 8UW,-2.5195564,53.2431236,ROOFTOP,wgs84,
724,North West ,NHS Cheshire CCG,Knutsford District Community Hospital,Bexton Road,WA16 0BT,-84.7416908,33.2628284,GEOMETRIC_CENTER,wgs84,
725,North West ,NHS Cheshire CCG,Nantwich Civic Hall,"4 Market Street, Nantwich", CW5 5NF,-2.5200734,53.0675753,ROOFTOP,wgs84,
726,North West ,NHS Cheshire CCG,Neston Medical Centre,Liverpool Road Neston ,CH64 3RA,-3.055559,53.3014622,GEOMETRIC_CENTER,wgs84,
727,North West ,NHS Cheshire CCG,Site 2 - The 13 Club,"Cedars Avenue, Alsager,  Stoke on Trent",ST7 2PH,-2.3051241,53.0932043,GEOMETRIC_CENTER,wgs84,
728,North West ,NHS Cheshire CCG,Wilmslow Health Centre,"Wilmslow Health Centre, Chapel Lane Wilmslow, Cheshire",SK9 5HX,-2.237962,53.3224406,GEOMETRIC_CENTER,wgs84,
729,North West ,NHS Chorley and South Ribble CCG,Clayton Brook Clinic,"60 Tunley Holme, Bamber Bridge, Preston",PR5 8ES,-2.6372855,53.712305,ROOFTOP,wgs84,
730,North West ,NHS Chorley and South Ribble CCG,Jubilee House,"Midlands and Lancashire CSU, Lancashire Business Park, Leyland",PR26 6TR,-2.6955099,53.707558,ROOFTOP,wgs84,
731,North West ,"NHS Heywood, Middleton and Rochdale CCG",Middleton Health Centre,"Unit F1, Middleton Shopping Centre, Limetrees Road, Middleton",M24 4EL,-2.2013606,53.5480384,ROOFTOP,wgs84,
732,North West ,NHS Liverpool CCG,Speke Neighbourhood Health Centre,"75 S Parade, Speke, Liverpool ",L24 2SF,-2.8394291,53.3410066,ROOFTOP,wgs84,
733,North West ,NHS Manchester CCG,Newton Heath Health Centre,"Newton Heath Health Centre, 2 Old Church Street, Newton Heath, Manchester",M40 2JF,-2.1843091,53.5023272,ROOFTOP,wgs84,
734,North West ,NHS Morecambe Bay CCG,Carnforth Clinic ground floor,"Carnforth Clinic, The Walkway, Market St, Carnforth ",LA5 9JU,-2.7688615,54.129485,GEOMETRIC_CENTER,wgs84,
735,North West ,NHS Morecambe Bay CCG,Grange Health Centre ,"Kents Bank Road, Grange over Sands",LA11 7DJ,-2.9143384,54.188416,GEOMETRIC_CENTER,wgs84,
736,North West ,NHS Oldham CCG,Moorside,"681 Ripponden Road, Moorside, Oldham",OL1 4JU,-2.0750855,53.5629351,ROOFTOP,wgs84,
737,North West ,NHS Southport and Formby CCG,Ainsdale HWB Centre,"164 Sandbrook Road, Southport",PR8 3RJ,-3.0359919,53.5932958,RANGE_INTERPOLATED,wgs84,
738,North West ,NHS Stockport CCG,Bosden Moor Surgery,"Fulmar Drive, Offerton, Stockport",SK2 5JL,-2.1093797,53.3911601,GEOMETRIC_CENTER,wgs84,
739,North West ,NHS Stockport CCG,Bredbury Medical Centre,"1 Auburn Ave, Bredbury, Cheshire",SK6 2AH,-2.1138153,53.4230295,ROOFTOP,wgs84,
740,North West ,NHS Stockport CCG,Heald Green Village Hall,"Outwood Rd, Heald Green, Cheadle ",SK8 3JL,-2.2253615,53.3635409,GEOMETRIC_CENTER,wgs84,
741,South East,NHS Berkshire West CCG,Boathouse Surgery/Rosewood Hall ,"The Boathouse Surgery, Whitchurch Road, Pangbourne, Reading",RG8 7DP,-1.0859588,51.486056,GEOMETRIC_CENTER,wgs84,
742,South East,NHS Berkshire West CCG,Circuit Lane Surgery,"53 Circuit Lane, Reading",RG30 3AN,-1.007256,51.4429503,ROOFTOP,wgs84,
743,South East,NHS Berkshire West CCG,Eldon Square Surgery,"Eldon Square Surgery, 9 Eldon Square Reading ",RG1 4DP,-0.958085,51.4523911,ROOFTOP,wgs84,
744,South East,NHS Berkshire West CCG,Emmer Green Surgery ,"4 St Barnabas Road, Emmer Green, Reading",RG4 8RA,-0.97284,51.4835934,ROOFTOP,wgs84,
745,South East,NHS Berkshire West CCG,Newbury Racecourse ,"Racecourse Rd, Newbury   ",RG14 7NZ,-1.3093018,51.3970043,GEOMETRIC_CENTER,wgs84,
746,South East,NHS Berkshire West CCG,Swallowfield Surgery,"The Street, Swallowfield",RG7 1QY,-0.9602822,51.3778532,GEOMETRIC_CENTER,wgs84,
747,South East,NHS Berkshire West CCG,Tilehurst Village Surgery,"Tilehurst Village Surgery, 92 Westwood Road, Reading",RG31 5PP,-1.042233,51.4612479,ROOFTOP,wgs84,
748,South East,NHS Berkshire West CCG,University Medical Centre,"9 Northcourt Avenue, Reading",RG2 7HE,-0.9548349,51.4413328,ROOFTOP,wgs84,
749,South East,NHS Berkshire West CCG,Wargrave Surgery,"Victoria Road, Reading",RG10 8BP,-1.0397217,51.4608159,GEOMETRIC_CENTER,wgs84,
750,South East,NHS Berkshire West CCG,Woodley Centre Surgery,"1st Floor, 6 Headley Road, Woodley, Reading",RG5 4JA,-0.9047914,51.45332,ROOFTOP,wgs84,
751,South East,NHS Brighton and Hove CCG,Brighton Racecourse,"Freshfield Road, Brighton",BN2 9XZ,-0.1196614,50.8267228,GEOMETRIC_CENTER,wgs84,
752,South East,NHS Brighton and Hove CCG,Canon Building,"Cockshot Hill, Woodhatch, Reigate",RH2 8BF,-0.199302,51.2241929,GEOMETRIC_CENTER,wgs84,
753,South East,NHS Buckinghamshire CCG,Buckingham Community Centre,"Cornwalls Meadow, Buckingham",MK18 1RP,-0.9846522,52.0011233,GEOMETRIC_CENTER,wgs84,
754,South East,NHS Buckinghamshire CCG,Burnham Health Centre,"Minniecroft Rd, Burnham, Slough ",SL1 7DE,-0.6625094,51.5350036,GEOMETRIC_CENTER,wgs84,
755,South East,NHS Buckinghamshire CCG,Chalfont Hospital,"Hampden Rd, Chalfont St Peter, Gerrards Cross",SL9 9DR,-0.5607312,51.6070114,GEOMETRIC_CENTER,wgs84,
756,South East,NHS Buckinghamshire CCG,Mandeville Stadium,"Guttmann Rd, Aylesbury",HP21 9PP,-0.799947,51.8016011,GEOMETRIC_CENTER,wgs84,
757,South East,NHS Buckinghamshire CCG,"Nordon House Surgery, Clinical Centre","Avenue Road, Winslow, Bucks ",MK18 3DW,-0.8837626,51.9445898,GEOMETRIC_CENTER,wgs84,
758,South East,NHS Buckinghamshire CCG,Risborough Community Centre,"Wades Park/Stratton Rd, Princes Risborough",HP27 9AX,-0.8371705,51.7244889,ROOFTOP,wgs84,
759,South East,NHS Buckinghamshire CCG,Windsor Racecourse,"Maidenhead Rd, Windsor",SL4 5EZ,-0.6368463,51.4851198,GEOMETRIC_CENTER,wgs84,
760,South East,NHS Buckinghamshire CCG,Wycombe Town Hall,Queen Victoria Road,HP11 1BG,-118.5642468,34.1594056,GEOMETRIC_CENTER,wgs84,
761,South East,NHS County Durham CCG,Henfield Medical Centre,"Deer Park, Henfield ",BN5 9JQ,-0.2753328,50.9365344,GEOMETRIC_CENTER,wgs84,
762,South East,NHS East Berkshire CCG,Birch Hill Medical Practice,"Leppington, Birch Hill",RG12 7WW,-0.7529742,51.3908574,GEOMETRIC_CENTER,wgs84,
763,South East,NHS East Berkshire CCG,Maidenhead Town Hall,"Town Hall, Maidenhead",SL6 1RF,-0.7185316,51.5219372,GEOMETRIC_CENTER,wgs84,
764,South East,NHS East Berkshire CCG,Salt Hill Activity Centre,"Salt Hill Activity Centre, Bath Road, Slough",SL1 3SS,-0.6075005,51.5123182,GEOMETRIC_CENTER,wgs84,
765,South East,NHS East Berkshire CCG,Waitrose Sports Hall,"Willoughby Road, Bracknell",RG12 8FB,-0.766585,51.4107633,GEOMETRIC_CENTER,wgs84,
